Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,73.44999694824219,73.69000244140625,72.80999755859375,73.62000274658203,71.96688079833984,2472300
2020-01-03,72.81999969482422,73.87999725341797,72.80999755859375,73.83000183105469,72.17215728759766,1451600
2020-01-06,73.36000061035156,74.05000305175781,73.19999694824219,73.98999786376953,72.32855224609375,1617100
2020-01-07,73.76000213623047,73.76000213623047,72.9800033569336,73.0199966430664,71.38033294677734,957100
2020-01-08,73.23999786376953,73.83000183105469,73.04000091552734,73.44000244140625,71.79090881347656,1920900
2020-01-09,73.80000305175781,74.30000305175781,73.0,73.76000213623047,72.1037368774414,1624900
2020-01-10,74.01000213623047,74.08999633789062,73.27999877929688,73.4800033569336,71.83001708984375,1214600
2020-01-13,73.4800033569336,73.88999938964844,72.76000213623047,73.06999969482422,71.4292221069336,2012200
2020-01-14,72.97000122070312,74.23999786376953,72.75,74.20999908447266,72.54362487792969,1547000
2020-01-15,73.69000244140625,75.19000244140625,72.8499984741211,74.69000244140625,73.01283264160156,1542300
2020-01-16,74.80000305175781,75.80999755859375,74.33999633789062,75.58000183105469,73.88285827636719,1519800
2020-01-17,75.87000274658203,75.94000244140625,75.27999877929688,75.86000061035156,74.15658569335938,1285300
2020-01-21,75.45999908447266,75.97000122070312,75.30999755859375,75.80999755859375,74.1076889038086,1349000
2020-01-22,75.95999908447266,76.31999969482422,75.47000122070312,75.5199966430664,73.82420349121094,1368300
2020-01-23,75.37000274658203,75.76000213623047,74.54000091552734,75.68000030517578,73.98062133789062,1371700
2020-01-24,75.5999984741211,75.5999984741211,74.13999938964844,74.45999908447266,72.78801727294922,957400
2020-01-27,73.37999725341797,74.2699966430664,73.16000366210938,73.41000366210938,71.76158905029297,1311100
2020-01-28,73.7699966430664,74.22000122070312,73.3499984741211,73.5,71.84957122802734,1678700
2020-01-29,73.5999984741211,73.5999984741211,72.23999786376953,72.27999877929688,70.6569595336914,1787900
2020-01-30,71.91000366210938,72.81999969482422,71.36000061035156,72.77999877929688,71.1457290649414,1270600
2020-01-31,72.69999694824219,73.06999969482422,71.45999908447266,71.83000183105469,70.21707153320312,1414500
2020-02-03,72.23999786376953,73.30999755859375,72.05000305175781,73.16999816894531,71.52696990966797,2504600
2020-02-04,74.02999877929688,74.95999908447266,73.70999908447266,74.22000122070312,72.55339813232422,2208600
2020-02-05,76.98999786376953,80.9000015258789,75.75,78.5999984741211,76.83503723144531,6326600
2020-02-06,78.79000091552734,79.93000030517578,78.54000091552734,78.94999694824219,77.17718505859375,2311700
2020-02-07,78.79000091552734,79.48999786376953,78.5199966430664,78.93000030517578,77.15765380859375,1137100
2020-02-10,78.47000122070312,79.66999816894531,78.0999984741211,79.62000274658203,77.83213806152344,1686200
2020-02-11,80.0,80.55000305175781,79.19999694824219,80.2300033569336,78.42845153808594,3099000
2020-02-12,80.5199966430664,80.5199966430664,76.36000061035156,76.68000030517578,74.95814514160156,2907100
2020-02-13,76.12000274658203,76.91999816894531,75.91000366210938,76.48999786376953,74.77242279052734,2038300
2020-02-14,76.33999633789062,77.26000213623047,76.19000244140625,77.06999969482422,75.33940887451172,3081400
2020-02-18,77.12000274658203,77.80000305175781,76.66999816894531,76.77999877929688,75.055908203125,1910000
2020-02-19,76.94000244140625,77.2699966430664,76.33999633789062,76.76000213623047,75.03636932373047,1880200
2020-02-20,76.79000091552734,77.0199966430664,75.76000213623047,76.70999908447266,74.98748016357422,1555900
2020-02-21,76.47000122070312,76.76000213623047,75.70999908447266,76.06999969482422,74.36185455322266,1992200
2020-02-24,74.41000366210938,75.81999969482422,73.37000274658203,73.37999725341797,71.73224639892578,2779900
